time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.24326e-06	2920.88
1	1.24326e-06	3.07212e-06	2920.88
2	3.07212e-06	5.7624e-06	7644.24
3	5.7624e-06	9.71987e-06	4893.43
4	9.71987e-06	1.55414e-05	5019
5	1.55414e-05	2.4105e-05	5195.98
6	2.4105e-05	3.67022e-05	5523.18
7	3.67022e-05	5.52329e-05	5582.82
8	5.52329e-05	8.2492e-05	5049.28
9	8.2492e-05	0.000122591	4232.64
10	0.000122591	0.000181577	3481.83
11	0.000181577	0.000268346	2906.94
12	0.000268346	0.000395986	2417.43
13	0.000395986	0.000583747	1890.27
14	0.000583747	0.000859948	1351.89
15	0.000859948	0.00126624	955.223
16	0.00126624	0.00186391	766.13
17	0.00186391	0.0027431	779.809
18	0.0027431	0.0040364	357.155
19	0.0040364	inf	357.155
