time_index	left_time_boundary	right_time_boundary	lambda
0	0	4.67592e-06	369.389
1	4.67592e-06	1.15543e-05	369.389
2	1.15543e-05	2.16725e-05	752.324
3	2.16725e-05	3.65566e-05	162.098
4	3.65566e-05	5.84515e-05	603.752
5	5.84515e-05	9.06592e-05	460.438
6	9.06592e-05	0.000138038	418.38
7	0.000138038	0.000207732	494.435
8	0.000207732	0.000310254	640.128
9	0.000310254	0.000461066	538.494
10	0.000461066	0.000682913	461.732
11	0.000682913	0.00100926	467.735
12	0.00100926	0.00148931	511.705
13	0.00148931	0.00219548	831.129
14	0.00219548	0.00323428	1105.11
15	0.00323428	0.00476237	1154.68
16	0.00476237	0.00701022	1168.52
17	0.00701022	0.0103168	1277.48
18	0.0103168	0.015181	147042
19	0.015181	inf	147042
