time_index	left_time_boundary	right_time_boundary	lambda
0	0	3.09988e-07	10036.3
1	3.09988e-07	7.65987e-07	10036.3
2	7.65987e-07	1.43677e-06	80217.8
3	1.43677e-06	2.42351e-06	56020.9
4	2.42351e-06	3.87502e-06	49317.9
5	3.87502e-06	6.01022e-06	51975.1
6	6.01022e-06	9.15114e-06	49624.9
7	9.15114e-06	1.37715e-05	40919.7
8	1.37715e-05	2.05682e-05	33590.8
9	2.05682e-05	3.05662e-05	32269.7
10	3.05662e-05	4.52735e-05	37177.6
11	4.52735e-05	6.69082e-05	26755.2
12	6.69082e-05	9.87333e-05	6065.54
13	9.87333e-05	0.000145549	2365.63
14	0.000145549	0.000214415	1858.09
15	0.000214415	0.000315719	1633.34
16	0.000315719	0.000464739	1444.96
17	0.000464739	0.000683951	1636.85
18	0.000683951	0.00100642	333.308
19	0.00100642	inf	333.308
