time_index	left_time_boundary	right_time_boundary	lambda
0	0	8.05626e-07	411.696
1	8.05626e-07	1.99072e-06	411.696
2	1.99072e-06	3.73402e-06	4.21888
3	3.73402e-06	6.29844e-06	21760.1
4	6.29844e-06	1.00708e-05	15019.6
5	1.00708e-05	1.56199e-05	9749.54
6	1.56199e-05	2.37829e-05	8389.57
7	2.37829e-05	3.57907e-05	7935.78
8	3.57907e-05	5.34545e-05	6915.25
9	5.34545e-05	7.94383e-05	5774.88
10	7.94383e-05	0.000117661	5018.79
11	0.000117661	0.000173887	4326.2
12	0.000173887	0.000256598	3304.9
13	0.000256598	0.000378266	2171.5
14	0.000378266	0.000557243	1321.86
15	0.000557243	0.000820521	870.681
16	0.000820521	0.00120781	741.413
17	0.00120781	0.00177752	2870.87
18	0.00177752	0.00261557	53.9414
19	0.00261557	inf	53.9414
