time_index	left_time_boundary	right_time_boundary	lambda
0	0	2.39411e-06	3.5642
1	2.39411e-06	5.9159e-06	3.5642
2	5.9159e-06	1.10965e-05	437.514
3	1.10965e-05	1.87173e-05	297.696
4	1.87173e-05	2.99277e-05	667.847
5	2.99277e-05	4.64183e-05	631.942
6	4.64183e-05	7.06764e-05	618.199
7	7.06764e-05	0.000106361	672.749
8	0.000106361	0.000158853	784.286
9	0.000158853	0.00023607	969.992
10	0.00023607	0.000349658	1203.48
11	0.000349658	0.000516748	1425.95
12	0.000516748	0.000762541	1571.8
13	0.000762541	0.00112411	1578.75
14	0.00112411	0.00165598	1471.11
15	0.00165598	0.00243837	1341.25
16	0.00243837	0.00358929	1379.06
17	0.00358929	0.00528232	1584.54
18	0.00528232	0.00777279	288324
19	0.00777279	inf	288324
