time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.17791e-06	987.212
1	1.17791e-06	2.91064e-06	987.212
2	2.91064e-06	5.45952e-06	3074.68
3	5.45952e-06	9.20898e-06	2320.41
4	9.20898e-06	1.47245e-05	2832.67
5	1.47245e-05	2.2838e-05	2469.32
6	2.2838e-05	3.4773e-05	2439.27
7	3.4773e-05	5.23297e-05	2927.92
8	5.23297e-05	7.8156e-05	3740.22
9	7.8156e-05	0.000116147	4392.39
10	0.000116147	0.000172033	4414.24
11	0.000172033	0.000254241	3787.24
12	0.000254241	0.000375172	2917.6
13	0.000375172	0.000553064	2129.88
14	0.000553064	0.000814747	1551.06
15	0.000814747	0.00119969	1213.21
16	0.00119969	0.00176594	1103.91
17	0.00176594	0.00259892	1318.16
18	0.00259892	0.00382424	213.861
19	0.00382424	inf	213.861
