time_index	left_time_boundary	right_time_boundary	lambda
0	0	2.1192e-06	5047.76
1	2.1192e-06	5.23659e-06	5047.76
2	5.23659e-06	9.82233e-06	5371.76
3	9.82233e-06	1.6568e-05	3596.25
4	1.6568e-05	2.64911e-05	2923.02
5	2.64911e-05	4.10882e-05	2613.85
6	4.10882e-05	6.25608e-05	2533.49
7	6.25608e-05	9.41475e-05	2464.35
8	9.41475e-05	0.000140612	2262.51
9	0.000140612	0.000208962	1992.24
10	0.000208962	0.000309507	1747.28
11	0.000309507	0.000457411	1557.37
12	0.000457411	0.00067498	1387.79
13	0.00067498	0.000995029	1164.02
14	0.000995029	0.00146583	882.405
15	0.00146583	0.00215838	638.208
16	0.00215838	0.00317714	506.952
17	0.00317714	0.00467576	529.465
18	0.00467576	0.00688026	519.148
19	0.00688026	inf	519.148
