time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.41969e-07	22.1185
1	1.41969e-07	3.50809e-07	22.1185
2	3.50809e-07	6.58017e-07	198.598
3	6.58017e-07	1.10993e-06	65313.3
4	1.10993e-06	1.77469e-06	120012
5	1.77469e-06	2.75258e-06	111987
6	2.75258e-06	4.19107e-06	121122
7	4.19107e-06	6.30712e-06	110918
8	6.30712e-06	9.41987e-06	73339.5
9	9.41987e-06	1.39988e-05	41490.4
10	1.39988e-05	2.07345e-05	25598.4
11	2.07345e-05	3.06428e-05	20553.2
12	3.06428e-05	4.52182e-05	24240
13	4.52182e-05	6.66589e-05	66127.9
14	6.66589e-05	9.81986e-05	17636.6
15	9.81986e-05	0.000144594	186.8
16	0.000144594	0.000212843	335.392
17	0.000212843	0.000313238	5803
18	0.000313238	0.000460922	534.281
19	0.000460922	inf	534.281
