time_index	left_time_boundary	right_time_boundary	lambda
0	0	8.7613e-07	19771.2
1	8.7613e-07	2.16494e-06	19771.2
2	2.16494e-06	4.0608e-06	19667.6
3	4.0608e-06	6.84964e-06	13089.5
4	6.84964e-06	1.09521e-05	7324.26
5	1.09521e-05	1.69869e-05	3521.53
6	1.69869e-05	2.58642e-05	2514.99
7	2.58642e-05	3.89229e-05	2984.14
8	3.89229e-05	5.81325e-05	4403.62
9	5.81325e-05	8.63903e-05	6184.98
10	8.63903e-05	0.000127958	7051.56
11	0.000127958	0.000189105	5993.19
12	0.000189105	0.000279054	3868.06
13	0.000279054	0.00041137	1984.75
14	0.00041137	0.000606009	926.715
15	0.000606009	0.000892328	550.234
16	0.000892328	0.00131351	570.096
17	0.00131351	0.00193308	5956.68
18	0.00193308	0.00284447	11.2553
19	0.00284447	inf	11.2553
