time_index	left_time_boundary	right_time_boundary	lambda
0	0	2.59445e-06	648.471
1	2.59445e-06	6.41093e-06	648.471
2	6.41093e-06	1.20251e-05	1241.15
3	1.20251e-05	2.02836e-05	1588.25
4	2.02836e-05	3.2432e-05	1319.83
5	3.2432e-05	5.03026e-05	1190.38
6	5.03026e-05	7.65905e-05	1228.33
7	7.65905e-05	0.000115261	1180.16
8	0.000115261	0.000172145	1171.51
9	0.000172145	0.000255824	1233.18
10	0.000255824	0.000378917	1306.12
11	0.000378917	0.000559989	1358.88
12	0.000559989	0.000826349	1325.28
13	0.000826349	0.00121817	1132.62
14	0.00121817	0.00179455	879.234
15	0.00179455	0.00264241	787.518
16	0.00264241	0.00388964	849.428
17	0.00388964	0.00572433	799.442
18	0.00572433	0.00842321	632.678
19	0.00842321	inf	632.678
