time_index	left_time_boundary	right_time_boundary	lambda
0	0	2.01613e-06	8633.87
1	2.01613e-06	4.9819e-06	8633.87
2	4.9819e-06	9.3446e-06	8135.36
3	9.3446e-06	1.57622e-05	3461.22
4	1.57622e-05	2.52027e-05	3089.76
5	2.52027e-05	3.90898e-05	2699.53
6	3.90898e-05	5.95181e-05	2474.63
7	5.95181e-05	8.95684e-05	2332.19
8	8.95684e-05	0.000133773	2190.65
9	0.000133773	0.000198799	2074.91
10	0.000198799	0.000294454	1972.77
11	0.000294454	0.000435164	1812.64
12	0.000435164	0.000642151	1540.11
13	0.000642151	0.000946634	1193.57
14	0.000946634	0.00139453	867.188
15	0.00139453	0.0020534	628.266
16	0.0020534	0.00302262	511.911
17	0.00302262	0.00444835	536.992
18	0.00444835	0.00654563	222.245
19	0.00654563	inf	222.245
