time_index	left_time_boundary	right_time_boundary	lambda
0	0	2.01784e-06	8046.62
1	2.01784e-06	4.98612e-06	8046.62
2	4.98612e-06	9.35252e-06	8256.11
3	9.35252e-06	1.57756e-05	3915.31
4	1.57756e-05	2.5224e-05	3392.39
5	2.5224e-05	3.91229e-05	2805.87
6	3.91229e-05	5.95685e-05	2410.8
7	5.95685e-05	8.96443e-05	2213.68
8	8.96443e-05	0.000133886	2114.99
9	0.000133886	0.000198968	2059.89
10	0.000198968	0.000294703	1986.35
11	0.000294703	0.000435532	1815.58
12	0.000435532	0.000642695	1534.96
13	0.000642695	0.000947435	1198.26
14	0.000947435	0.00139571	880.585
15	0.00139571	0.00205514	651.812
16	0.00205514	0.00302518	543.334
17	0.00302518	0.00445211	576.841
18	0.00445211	0.00655117	184.048
19	0.00655117	inf	184.048
