time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.64358e-07	19.1055
1	1.64358e-07	4.06132e-07	19.1055
2	4.06132e-07	7.61787e-07	1399.21
3	7.61787e-07	1.28496e-06	98213.5
4	1.28496e-06	2.05457e-06	67404.1
5	2.05457e-06	3.18667e-06	37802.3
6	3.18667e-06	4.85201e-06	45479
7	4.85201e-06	7.30177e-06	69367.4
8	7.30177e-06	1.09054e-05	83730.6
9	1.09054e-05	1.62064e-05	56016.4
10	1.62064e-05	2.40044e-05	23093.7
11	2.40044e-05	3.54753e-05	11259.2
12	3.54753e-05	5.23492e-05	9740.91
13	5.23492e-05	7.71711e-05	16430.9
14	7.71711e-05	0.000113685	49705
15	0.000113685	0.000167397	55.4123
16	0.000167397	0.000246409	22.013
17	0.000246409	0.000362637	8835.7
18	0.000362637	0.00053361	256.851
19	0.00053361	inf	256.851
