time_index	left_time_boundary	right_time_boundary	lambda
0	0	8.42973e-07	20980.4
1	8.42973e-07	2.083e-06	20980.4
2	2.083e-06	3.90711e-06	17509.9
3	3.90711e-06	6.59042e-06	14812.4
4	6.59042e-06	1.05376e-05	7957.4
5	1.05376e-05	1.6344e-05	3441.3
6	1.6344e-05	2.48854e-05	2449.32
7	2.48854e-05	3.74499e-05	2981.37
8	3.74499e-05	5.59325e-05	4441.65
9	5.59325e-05	8.31208e-05	6243.72
10	8.31208e-05	0.000123115	7199.54
11	0.000123115	0.000181948	6277.04
12	0.000181948	0.000268493	4113.97
13	0.000268493	0.000395801	2086.19
14	0.000395801	0.000583075	945.894
15	0.000583075	0.000858558	548.843
16	0.000858558	0.0012638	577.161
17	0.0012638	0.00185992	7353.86
18	0.00185992	0.00273682	3.72508
19	0.00273682	inf	3.72508
