time_index	left_time_boundary	right_time_boundary	lambda
0	0	3.85306e-06	630.415
1	3.85306e-06	9.52099e-06	630.415
2	9.52099e-06	1.78586e-05	1791.1
3	1.78586e-05	3.01235e-05	861.054
4	3.01235e-05	4.81653e-05	862.06
5	4.81653e-05	7.47053e-05	867.427
6	7.47053e-05	0.000113746	614.274
7	0.000113746	0.000171176	463.572
8	0.000171176	0.000255656	505.929
9	0.000255656	0.000379929	648.501
10	0.000379929	0.000562736	781.642
11	0.000562736	0.000831649	846.924
12	0.000831649	0.00122723	843.455
13	0.00122723	0.00180913	818.531
14	0.00180913	0.00266512	847.967
15	0.00266512	0.0039243	920.017
16	0.0039243	0.00577658	943.076
17	0.00577658	0.00850132	886.932
18	0.00850132	0.0125095	3302.76
19	0.0125095	inf	3302.76
