time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.76523e-06	6279.97
1	1.76523e-06	4.36192e-06	6279.97
2	4.36192e-06	8.1817e-06	4798.56
3	8.1817e-06	1.38007e-05	3376.58
4	1.38007e-05	2.20663e-05	2808.82
5	2.20663e-05	3.42252e-05	2630.65
6	3.42252e-05	5.21112e-05	2379.14
7	5.21112e-05	7.84219e-05	2076.79
8	7.84219e-05	0.000117126	1874.54
9	0.000117126	0.000174059	1806.98
10	0.000174059	0.00025781	1853.8
11	0.00025781	0.000381009	1924.46
12	0.000381009	0.000562237	1890.01
13	0.000562237	0.000828828	1641.47
14	0.000828828	0.00122099	1254.64
15	0.00122099	0.00179786	914.428
16	0.00179786	0.00264646	723.015
17	0.00264646	0.00389476	676.152
18	0.00389476	0.00573104	530.845
19	0.00573104	inf	530.845
