time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.45073e-06	1264.39
1	1.45073e-06	3.58479e-06	1264.39
2	3.58479e-06	6.72403e-06	2485.51
3	6.72403e-06	1.13419e-05	3168.37
4	1.13419e-05	1.81349e-05	2307.25
5	1.81349e-05	2.81276e-05	1667.46
6	2.81276e-05	4.2827e-05	1171.85
7	4.2827e-05	6.44502e-05	904.834
8	6.44502e-05	9.62583e-05	1012.19
9	9.62583e-05	0.000143049	1384.38
10	0.000143049	0.000211878	1886.11
11	0.000211878	0.000313128	2387.12
12	0.000313128	0.000462068	2783.56
13	0.000462068	0.000681163	2898.58
14	0.000681163	0.00100346	2584.1
15	0.00100346	0.00147755	1878.97
16	0.00147755	0.00217496	1117.78
17	0.00217496	0.00320087	725.852
18	0.00320087	0.00470999	564.246
19	0.00470999	inf	564.246
