time_index	left_time_boundary	right_time_boundary	lambda
0	0	2.22736e-06	1010.81
1	2.22736e-06	5.50386e-06	1010.81
2	5.50386e-06	1.03237e-05	1402.31
3	1.03237e-05	1.74137e-05	1087.88
4	1.74137e-05	2.78432e-05	1748.22
5	2.78432e-05	4.31853e-05	1782.97
6	4.31853e-05	6.57539e-05	1471.11
7	6.57539e-05	9.89526e-05	1368.75
8	9.89526e-05	0.000147789	1393.59
9	0.000147789	0.000219628	1453.99
10	0.000219628	0.000325304	1528.74
11	0.000325304	0.000480757	1598.76
12	0.000480757	0.00070943	1616.75
13	0.00070943	0.00104581	1477.57
14	0.00104581	0.00154064	1130.95
15	0.00154064	0.00226854	799.65
16	0.00226854	0.0033393	692.939
17	0.0033393	0.00491441	804.221
18	0.00491441	0.00723142	801.084
19	0.00723142	inf	801.084
