time_index	left_time_boundary	right_time_boundary	lambda
0	0	2.31718e-06	1.76088
1	2.31718e-06	5.72579e-06	1.76088
2	5.72579e-06	1.07399e-05	610.312
3	1.07399e-05	1.81158e-05	378.424
4	1.81158e-05	2.89659e-05	719.678
5	2.89659e-05	4.49267e-05	965.583
6	4.49267e-05	6.84052e-05	825.726
7	6.84052e-05	0.000102943	757.915
8	0.000102943	0.000153748	811.134
9	0.000153748	0.000228484	979.292
10	0.000228484	0.000338421	1221.81
11	0.000338421	0.000500142	1464.45
12	0.000500142	0.000738037	1623.61
13	0.000738037	0.00108798	1626.58
14	0.00108798	0.00160276	1477.21
15	0.00160276	0.00236002	1275.94
16	0.00236002	0.00347395	1149.88
17	0.00347395	0.00511257	1402.31
18	0.00511257	0.00752301	298235
19	0.00752301	inf	298235
