time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.17111e-06	71.6678
1	1.17111e-06	2.89384e-06	71.6678
2	2.89384e-06	5.42801e-06	5191.6
3	5.42801e-06	9.15583e-06	1765.86
4	9.15583e-06	1.46395e-05	1865.44
5	1.46395e-05	2.27062e-05	2457.68
6	2.27062e-05	3.45723e-05	2621.48
7	3.45723e-05	5.20277e-05	3136.61
8	5.20277e-05	7.7705e-05	3872.66
9	7.7705e-05	0.000115477	4439.49
10	0.000115477	0.00017104	4484.53
11	0.00017104	0.000252774	3906.11
12	0.000252774	0.000373007	2994.13
13	0.000373007	0.000549872	2130.17
14	0.000549872	0.000810045	1495.56
15	0.000810045	0.00119276	1123.05
16	0.00119276	0.00175575	996.276
17	0.00175575	0.00258392	1135.95
18	0.00258392	0.00380217	314.521
19	0.00380217	inf	314.521
