time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.1882e-06	8936.94
1	1.1882e-06	2.93607e-06	8936.94
2	2.93607e-06	5.50722e-06	20002
3	5.50722e-06	9.28943e-06	12183.8
4	9.28943e-06	1.48531e-05	13586.8
5	1.48531e-05	2.30375e-05	14640.8
6	2.30375e-05	3.50768e-05	12245.8
7	3.50768e-05	5.27869e-05	8540.98
8	5.27869e-05	7.88389e-05	5818.65
9	7.88389e-05	0.000117162	4220.15
10	0.000117162	0.000173536	3203.09
11	0.000173536	0.000256463	2418.33
12	0.000256463	0.00037845	1763.33
13	0.00037845	0.000557896	1266.17
14	0.000557896	0.000821865	955.453
15	0.000821865	0.00121017	806.268
16	0.00121017	0.00178137	753.792
17	0.00178137	0.00262162	838.901
18	0.00262162	0.00385765	199.89
19	0.00385765	inf	199.89
