time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.25733e-06	1151.69
1	1.25733e-06	3.10688e-06	1151.69
2	3.10688e-06	5.82761e-06	2403.29
3	5.82761e-06	9.82986e-06	2626.53
4	9.82986e-06	1.57172e-05	2919.23
5	1.57172e-05	2.43777e-05	2253.01
6	2.43777e-05	3.71175e-05	2373.3
7	3.71175e-05	5.58579e-05	3089.12
8	5.58579e-05	8.34254e-05	4000.16
9	8.34254e-05	0.000123978	4560.47
10	0.000123978	0.000183631	4299.18
11	0.000183631	0.000271383	3471.58
12	0.000271383	0.000400467	2578.94
13	0.000400467	0.000590352	1814.9
14	0.000590352	0.000869678	1260.7
15	0.000869678	0.00128057	976.412
16	0.00128057	0.001885	975.967
17	0.001885	0.00277414	1796.02
18	0.00277414	0.00408207	116.718
19	0.00408207	inf	116.718
