time_index	left_time_boundary	right_time_boundary	lambda
0	0	8.02043e-07	24923.1
1	8.02043e-07	1.98186e-06	24923.1
2	1.98186e-06	3.71741e-06	22395.4
3	3.71741e-06	6.27042e-06	10973.8
4	6.27042e-06	1.0026e-05	9770.31
5	1.0026e-05	1.55504e-05	5355.83
6	1.55504e-05	2.36771e-05	3433.37
7	2.36771e-05	3.56315e-05	3414.5
8	3.56315e-05	5.32167e-05	4274.96
9	5.32167e-05	7.90849e-05	5494.09
10	7.90849e-05	0.000117138	6378.18
11	0.000117138	0.000173114	6145.08
12	0.000173114	0.000255456	4776.77
13	0.000255456	0.000376583	3210.46
14	0.000376583	0.000554764	2033.34
15	0.000554764	0.000816871	1290.46
16	0.000816871	0.00120244	874.776
17	0.00120244	0.00176961	699.866
18	0.00176961	0.00260394	696.883
19	0.00260394	inf	696.883
