time_index	left_time_boundary	right_time_boundary	lambda
0	0	9.78559e-07	11499.4
1	9.78559e-07	2.41804e-06	11499.4
2	2.41804e-06	4.53555e-06	24005.6
3	4.53555e-06	7.65044e-06	12288.9
4	7.65044e-06	1.22325e-05	9691.1
5	1.22325e-05	1.89728e-05	7283.05
6	1.89728e-05	2.8888e-05	5497.38
7	2.8888e-05	4.34734e-05	4376.14
8	4.34734e-05	6.49289e-05	3602.22
9	6.49289e-05	9.64902e-05	3022.92
10	9.64902e-05	0.000142918	2665.36
11	0.000142918	0.000211213	2522.39
12	0.000211213	0.000311678	2485.29
13	0.000311678	0.000459463	2403.63
14	0.000459463	0.000676858	2179.59
15	0.000676858	0.000996651	1878.5
16	0.000996651	0.00146707	1672.29
17	0.00146707	0.00215907	2548.15
18	0.00215907	0.00317702	27.3397
19	0.00317702	inf	27.3397
