time_index	left_time_boundary	right_time_boundary	lambda
0	0	9.77819e-07	14953.1
1	9.77819e-07	2.41621e-06	14953.1
2	2.41621e-06	4.53212e-06	23429.6
3	4.53212e-06	7.64465e-06	9965.59
4	7.64465e-06	1.22233e-05	8822.81
5	1.22233e-05	1.89585e-05	7535.27
6	1.89585e-05	2.88662e-05	5928.72
7	2.88662e-05	4.34405e-05	4568.08
8	4.34405e-05	6.48797e-05	3557.59
9	6.48797e-05	9.64172e-05	2893.45
10	9.64172e-05	0.00014281	2563.82
11	0.00014281	0.000211054	2499.48
12	0.000211054	0.000311442	2559.36
13	0.000311442	0.000459116	2563.43
14	0.000459116	0.000676346	2360.44
15	0.000676346	0.000995897	2000.4
16	0.000995897	0.00146596	1659.88
17	0.00146596	0.00215744	1509
18	0.00215744	0.00317462	100.3
19	0.00317462	inf	100.3
