time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.61594e-06	1198.19
1	1.61594e-06	3.99302e-06	1198.19
2	3.99302e-06	7.48976e-06	5439.44
3	7.48976e-06	1.26335e-05	2012.17
4	1.26335e-05	2.02001e-05	1687.24
5	2.02001e-05	3.13307e-05	1592.33
6	3.13307e-05	4.77041e-05	1532.05
7	4.77041e-05	7.17897e-05	1520.45
8	7.17897e-05	0.00010722	1653.51
9	0.00010722	0.000159339	1951.21
10	0.000159339	0.000236007	2299.92
11	0.000236007	0.000348787	2560.75
12	0.000348787	0.000514688	2567.42
13	0.000514688	0.000758733	2171.13
14	0.000758733	0.00111773	1590.4
15	0.00111773	0.00164582	1058.01
16	0.00164582	0.00242265	702.75
17	0.00242265	0.00356538	573.257
18	0.00356538	0.00524636	325.589
19	0.00524636	inf	325.589
