time_index	left_time_boundary	right_time_boundary	lambda
0	0	2.58767e-06	540.499
1	2.58767e-06	6.3942e-06	540.499
2	6.3942e-06	1.19937e-05	1690.93
3	1.19937e-05	2.02306e-05	1431.3
4	2.02306e-05	3.23473e-05	1333.25
5	3.23473e-05	5.01713e-05	1382.45
6	5.01713e-05	7.63906e-05	1264.48
7	7.63906e-05	0.00011496	1231.97
8	0.00011496	0.000171696	1283.07
9	0.000171696	0.000255156	1306.7
10	0.000255156	0.000377928	1314.82
11	0.000377928	0.000558527	1328.23
12	0.000558527	0.000824192	1289.37
13	0.000824192	0.00121499	1115.02
14	0.00121499	0.00178987	889.157
15	0.00178987	0.00263552	802.676
16	0.00263552	0.00387949	823.585
17	0.00387949	0.00570939	737.931
18	0.00570939	0.00840122	459.442
19	0.00840122	inf	459.442
