time_index	left_time_boundary	right_time_boundary	lambda
0	0	4.84365e-06	191.281
1	4.84365e-06	1.19688e-05	191.281
2	1.19688e-05	2.245e-05	583.669
3	2.245e-05	3.7868e-05	413.549
4	3.7868e-05	6.05483e-05	377.015
5	6.05483e-05	9.39114e-05	358.997
6	9.39114e-05	0.000142989	399.81
7	0.000142989	0.000215184	471.204
8	0.000215184	0.000321383	568.17
9	0.000321383	0.000477605	457.171
10	0.000477605	0.000707411	440.915
11	0.000707411	0.00104546	469.942
12	0.00104546	0.00154274	545.369
13	0.00154274	0.00227424	860.153
14	0.00227424	0.0033503	998.423
15	0.0033503	0.0049332	1037.71
16	0.0049332	0.00726169	1076.38
17	0.00726169	0.0106869	1262.02
18	0.0106869	0.0157255	141972
19	0.0157255	inf	141972
