time_index	left_time_boundary	right_time_boundary	lambda
0	0	5.00305e-06	45.4679
1	5.00305e-06	1.23626e-05	45.4679
2	1.23626e-05	2.31887e-05	390.237
3	2.31887e-05	3.91142e-05	162.134
4	3.91142e-05	6.25408e-05	361.764
5	6.25408e-05	9.70019e-05	364.123
6	9.70019e-05	0.000147695	321
7	0.000147695	0.000222265	449.074
8	0.000222265	0.00033196	509.967
9	0.00033196	0.000493323	425.231
10	0.000493323	0.000730691	417.921
11	0.000730691	0.00107986	455.29
12	0.00107986	0.00159351	534.941
13	0.00159351	0.00234908	875.732
14	0.00234908	0.00346055	1041.3
15	0.00346055	0.00509555	1060.59
16	0.00509555	0.00750066	1064.98
17	0.00750066	0.0110386	1158.13
18	0.0110386	0.016243	137454
19	0.016243	inf	137454
