time_index	left_time_boundary	right_time_boundary	lambda
0	0	2.95838e-06	131.404
1	2.95838e-06	7.31021e-06	131.404
2	7.31021e-06	1.37118e-05	166.549
3	1.37118e-05	2.31288e-05	276.014
4	2.31288e-05	3.69813e-05	619.294
5	3.69813e-05	5.73586e-05	586.374
6	5.73586e-05	8.73341e-05	436.657
7	8.73341e-05	0.000131429	348.256
8	0.000131429	0.000196293	362.933
9	0.000196293	0.000291709	457.251
10	0.000291709	0.000432068	610.561
11	0.000432068	0.00063854	927.863
12	0.00063854	0.000942263	1315.74
13	0.000942263	0.00138905	1557.66
14	0.00138905	0.00204628	1612.23
15	0.00204628	0.00301307	1603.12
16	0.00301307	0.00443525	1589.16
17	0.00443525	0.0065273	1662.8
18	0.0065273	0.00960475	232615
19	0.00960475	inf	232615
