time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.78645e-06	2682.59
1	1.78645e-06	4.41436e-06	2682.59
2	4.41436e-06	8.28007e-06	3677.98
3	8.28007e-06	1.39666e-05	1621.28
4	1.39666e-05	2.23316e-05	1742.02
5	2.23316e-05	3.46367e-05	1637.75
6	3.46367e-05	5.27378e-05	1277.11
7	5.27378e-05	7.93649e-05	1332.79
8	7.93649e-05	0.000118534	1699.21
9	0.000118534	0.000176152	2194.2
10	0.000176152	0.00026091	2543.7
11	0.00026091	0.00038559	2520.01
12	0.00038559	0.000568998	2152.88
13	0.000568998	0.000838794	1677.78
14	0.000838794	0.00123567	1207.69
15	0.00123567	0.00181948	799.877
16	0.00181948	0.00267828	549.981
17	0.00267828	0.00394159	474.275
18	0.00394159	0.00579995	354.539
19	0.00579995	inf	354.539
