time_index	left_time_boundary	right_time_boundary	lambda
0	0	2.36402e-07	13.2831
1	2.36402e-07	5.84155e-07	13.2831
2	5.84155e-07	1.09571e-06	5680.86
3	1.09571e-06	1.84821e-06	44365.1
4	1.84821e-06	2.95515e-06	42748.5
5	2.95515e-06	4.5835e-06	36956.4
6	4.5835e-06	6.97882e-06	35272.8
7	6.97882e-06	1.05024e-05	33882.8
8	1.05024e-05	1.56856e-05	31918.4
9	1.56856e-05	2.33103e-05	30299.8
10	2.33103e-05	3.45263e-05	30302.4
11	3.45263e-05	5.10253e-05	33080
12	5.10253e-05	7.52957e-05	34571.9
13	7.52957e-05	0.000110998	10192.4
14	0.000110998	0.000163517	1277.04
15	0.000163517	0.000240773	585.274
16	0.000240773	0.000354418	844.024
17	0.000354418	0.000521593	3179.61
18	0.000521593	0.000767511	505.981
19	0.000767511	inf	505.981
