time_index	left_time_boundary	right_time_boundary	lambda
0	0	4.82488e-06	290.335
1	4.82488e-06	1.19224e-05	290.335
2	1.19224e-05	2.2363e-05	596.311
3	2.2363e-05	3.77213e-05	201.792
4	3.77213e-05	6.03136e-05	495.031
5	6.03136e-05	9.35475e-05	401.022
6	9.35475e-05	0.000142435	347.048
7	0.000142435	0.00021435	570.304
8	0.00021435	0.000320138	546.876
9	0.000320138	0.000475755	464.935
10	0.000475755	0.00070467	449.439
11	0.00070467	0.00104141	472.028
12	0.00104141	0.00153676	537.207
13	0.00153676	0.00226543	837.456
14	0.00226543	0.00333732	1020.19
15	0.00333732	0.00491409	1034.11
16	0.00491409	0.00723355	1054.21
17	0.00723355	0.0106455	1223.83
18	0.0106455	0.0156646	142575
19	0.0156646	inf	142575
