time_index	left_time_boundary	right_time_boundary	lambda
0	0	7.0061e-07	16238.2
1	7.0061e-07	1.73122e-06	16238.2
2	1.73122e-06	3.24727e-06	37360.2
3	3.24727e-06	5.47742e-06	18748
4	5.47742e-06	8.758e-06	16476.6
5	8.758e-06	1.35838e-05	12637.8
6	1.35838e-05	2.06827e-05	9605.47
7	2.06827e-05	3.11253e-05	7171.93
8	3.11253e-05	4.64865e-05	5475.69
9	4.64865e-05	6.90832e-05	4574.01
10	6.90832e-05	0.000102323	4222.81
11	0.000102323	0.000151221	4072.05
12	0.000151221	0.000223149	3820.1
13	0.000223149	0.000328958	3321.16
14	0.000328958	0.000484604	2648.44
15	0.000484604	0.000713563	1956.7
16	0.000713563	0.00105037	1286.11
17	0.00105037	0.00154581	714.846
18	0.00154581	0.00227462	613.907
19	0.00227462	inf	613.907
