time_index	left_time_boundary	right_time_boundary	lambda
0	0	7.31909e-07	15286.7
1	7.31909e-07	1.80856e-06	15286.7
2	1.80856e-06	3.39234e-06	29519.5
3	3.39234e-06	5.72211e-06	21195.7
4	5.72211e-06	9.14926e-06	17506.3
5	9.14926e-06	1.41907e-05	11863.5
6	1.41907e-05	2.16067e-05	8357.85
7	2.16067e-05	3.25158e-05	6415.43
8	3.25158e-05	4.85633e-05	5171.95
9	4.85633e-05	7.21695e-05	4374.11
10	7.21695e-05	0.000106895	3991.49
11	0.000106895	0.000157976	3873.88
12	0.000157976	0.000233118	3721.76
13	0.000233118	0.000343654	3275.38
14	0.000343654	0.000506253	2539.67
15	0.000506253	0.000745441	1747.75
16	0.000745441	0.00109729	1079.11
17	0.00109729	0.00161487	630.082
18	0.00161487	0.00237624	829.209
19	0.00237624	inf	829.209
