time_index	left_time_boundary	right_time_boundary	lambda
0	0	9.87249e-07	13083.8
1	9.87249e-07	2.43951e-06	13083.8
2	2.43951e-06	4.57582e-06	21047.8
3	4.57582e-06	7.71838e-06	11161.3
4	7.71838e-06	1.23411e-05	8365.38
5	1.23411e-05	1.91413e-05	6896.06
6	1.91413e-05	2.91445e-05	5825.47
7	2.91445e-05	4.38595e-05	4541.04
8	4.38595e-05	6.55054e-05	3401.88
9	6.55054e-05	9.73471e-05	2745.53
10	9.73471e-05	0.000144187	2514.07
11	0.000144187	0.000213089	2558.94
12	0.000213089	0.000314446	2710.46
13	0.000314446	0.000463543	2713.85
14	0.000463543	0.000682869	2376.74
15	0.000682869	0.0010055	1829.5
16	0.0010055	0.0014801	1274.03
17	0.0014801	0.00217825	815.61
18	0.00217825	0.00320523	399.667
19	0.00320523	inf	399.667
