time_index	left_time_boundary	right_time_boundary	lambda
0	0	3.85306e-06	630.439
1	3.85306e-06	9.52099e-06	630.439
2	9.52099e-06	1.78586e-05	1791.08
3	1.78586e-05	3.01235e-05	861.078
4	3.01235e-05	4.81653e-05	862.029
5	4.81653e-05	7.47053e-05	867.439
6	7.47053e-05	0.000113746	614.265
7	0.000113746	0.000171176	463.577
8	0.000171176	0.000255656	505.93
9	0.000255656	0.000379929	648.505
10	0.000379929	0.000562736	781.638
11	0.000562736	0.000831649	846.924
12	0.000831649	0.00122723	843.456
13	0.00122723	0.00180913	818.531
14	0.00180913	0.00266512	847.968
15	0.00266512	0.0039243	920.015
16	0.0039243	0.00577658	943.078
17	0.00577658	0.00850132	886.934
18	0.00850132	0.0125095	3303.03
19	0.0125095	inf	3303.03
