time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.10702e-06	14352.7
1	1.10702e-06	2.73548e-06	14352.7
2	2.73548e-06	5.13097e-06	18628.1
3	5.13097e-06	8.65478e-06	13966.1
4	8.65478e-06	1.38384e-05	16229.7
5	1.38384e-05	2.14636e-05	16520
6	2.14636e-05	3.26804e-05	13191.7
7	3.26804e-05	4.91806e-05	9142.54
8	4.91806e-05	7.34526e-05	6370.35
9	7.34526e-05	0.000109157	4643
10	0.000109157	0.00016168	3478.07
11	0.00016168	0.000238941	2606.1
12	0.000238941	0.000352595	1911.64
13	0.000352595	0.000519781	1388.9
14	0.000519781	0.000765716	1040.44
15	0.000765716	0.00112749	825.113
16	0.00112749	0.00165967	674.745
17	0.00165967	0.00244251	556.829
18	0.00244251	0.0035941	348.846
19	0.0035941	inf	348.846
