time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.03222e-06	17668.5
1	1.03222e-06	2.55065e-06	17668.5
2	2.55065e-06	4.78428e-06	27779
3	4.78428e-06	8.07e-06	14573.5
4	8.07e-06	1.29034e-05	10079
5	1.29034e-05	2.00133e-05	6991.41
6	2.00133e-05	3.04723e-05	5351.51
7	3.04723e-05	4.58576e-05	4378.06
8	4.58576e-05	6.84896e-05	3650.55
9	6.84896e-05	0.000101782	3136.15
10	0.000101782	0.000150755	2847.47
11	0.000150755	0.000222797	2700.13
12	0.000222797	0.000328771	2534.24
13	0.000328771	0.000484661	2242.5
14	0.000484661	0.000713978	1813.88
15	0.000713978	0.00105131	1358.49
16	0.00105131	0.00154753	982.445
17	0.00154753	0.00227748	667.818
18	0.00227748	0.00335125	243.891
19	0.00335125	inf	243.891
