time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.03475e-06	18447.7
1	1.03475e-06	2.55689e-06	18447.7
2	2.55689e-06	4.796e-06	28863.3
3	4.796e-06	8.08976e-06	16237.2
4	8.08976e-06	1.2935e-05	9939.7
5	1.2935e-05	2.00623e-05	6718.97
6	2.00623e-05	3.05469e-05	5227.22
7	3.05469e-05	4.59698e-05	4347.64
8	4.59698e-05	6.86573e-05	3705.33
9	6.86573e-05	0.000102031	3222.51
10	0.000102031	0.000151125	2920.57
11	0.000151125	0.000223342	2732.66
12	0.000223342	0.000329576	2490.05
13	0.000329576	0.000485847	2121.64
14	0.000485847	0.000715726	1698.55
15	0.000715726	0.00105388	1324.1
16	0.00105388	0.00155132	1078.07
17	0.00155132	0.00228306	1135.35
18	0.00228306	0.00335946	138.202
19	0.00335946	inf	138.202
