time_index	left_time_boundary	right_time_boundary	lambda
0	0	2.13807e-06	4750.41
1	2.13807e-06	5.28322e-06	4750.41
2	5.28322e-06	9.90979e-06	5815.45
3	9.90979e-06	1.67156e-05	3348.57
4	1.67156e-05	2.6727e-05	2851.68
5	2.6727e-05	4.14541e-05	2469.73
6	4.14541e-05	6.31179e-05	2408.49
7	6.31179e-05	9.49858e-05	2394.49
8	9.49858e-05	0.000141864	2224.54
9	0.000141864	0.000210823	1965.3
10	0.000210823	0.000312263	1729.63
11	0.000312263	0.000461484	1544.75
12	0.000461484	0.00068099	1368.64
13	0.00068099	0.00100389	1147.33
14	0.00100389	0.00147888	884.487
15	0.00147888	0.0021776	649.884
16	0.0021776	0.00320543	512.617
17	0.00320543	0.0047174	528.936
18	0.0047174	0.00694153	574.7
19	0.00694153	inf	574.7
