time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.67036e-06	592.874
1	1.67036e-06	4.12749e-06	592.874
2	4.12749e-06	7.74197e-06	2025.83
3	7.74197e-06	1.3059e-05	1715.97
4	1.3059e-05	2.08804e-05	2153.03
5	2.08804e-05	3.23858e-05	2505.73
6	3.23858e-05	4.93105e-05	2970.17
7	4.93105e-05	7.42071e-05	3303.04
8	7.42071e-05	0.000110831	3426.91
9	0.000110831	0.000164704	3295.5
10	0.000164704	0.000243954	2973.09
11	0.000243954	0.000360532	2518.45
12	0.000360532	0.00053202	1919.76
13	0.00053202	0.000784283	1273.4
14	0.000784283	0.00115537	818.011
15	0.00115537	0.00170124	651.829
16	0.00170124	0.00250423	750.86
17	0.00250423	0.00368544	995.096
18	0.00368544	0.00542303	490.511
19	0.00542303	inf	490.511
