time_index	left_time_boundary	right_time_boundary	lambda
0	0	7.92961e-07	36806.4
1	7.92961e-07	1.95942e-06	36806.4
2	1.95942e-06	3.67531e-06	57610.1
3	3.67531e-06	6.19942e-06	32568.2
4	6.19942e-06	9.91244e-06	20401.5
5	9.91244e-06	1.53744e-05	12920.2
6	1.53744e-05	2.3409e-05	8637.57
7	2.3409e-05	3.52281e-05	6086.01
8	3.52281e-05	5.26142e-05	4604.89
9	5.26142e-05	7.81895e-05	3779.57
10	7.81895e-05	0.000115811	3358.03
11	0.000115811	0.000171154	3126.74
12	0.000171154	0.000252564	2860.8
13	0.000252564	0.000372319	2455.28
14	0.000372319	0.000548482	2003.88
15	0.000548482	0.000807622	1615.15
16	0.000807622	0.00118882	1343.89
17	0.00118882	0.00174957	1443.89
18	0.00174957	0.00257445	183.916
19	0.00257445	inf	183.916
