time_index	left_time_boundary	right_time_boundary	lambda
0	0	2.58594e-06	1821.66
1	2.58594e-06	6.38992e-06	1821.66
2	6.38992e-06	1.19856e-05	3078.18
3	1.19856e-05	2.02171e-05	1035.19
4	2.02171e-05	3.23257e-05	1513.81
5	3.23257e-05	5.01377e-05	1150.76
6	5.01377e-05	7.63395e-05	695.98
7	7.63395e-05	0.000114883	529.857
8	0.000114883	0.000171581	563.745
9	0.000171581	0.000254985	735.584
10	0.000254985	0.000377674	995.992
11	0.000377674	0.000558153	1253.91
12	0.000558153	0.00082364	1409.2
13	0.00082364	0.00121418	1428.39
14	0.00121418	0.00178867	1366.44
15	0.00178867	0.00263375	1295.01
16	0.00263375	0.00387689	1210.38
17	0.00387689	0.00570557	1023.8
18	0.00570557	0.0083956	760.987
19	0.0083956	inf	760.987
