time_index	left_time_boundary	right_time_boundary	lambda
0	0	2.77237e-06	353.654
1	2.77237e-06	6.85059e-06	353.654
2	6.85059e-06	1.28497e-05	922.65
3	1.28497e-05	2.16746e-05	1041.49
4	2.16746e-05	3.46561e-05	991.085
5	3.46561e-05	5.37523e-05	988.471
6	5.37523e-05	8.18431e-05	958.114
7	8.18431e-05	0.000123165	961.659
8	0.000123165	0.000183951	1001.12
9	0.000183951	0.000273368	1104.33
10	0.000273368	0.000404902	1218.29
11	0.000404902	0.000598392	1303.18
12	0.000598392	0.00088302	1302.23
13	0.00088302	0.00130171	1110.97
14	0.00130171	0.00191762	849.215
15	0.00191762	0.00282363	778.126
16	0.00282363	0.00415639	866.221
17	0.00415639	0.0061169	806.472
18	0.0061169	0.00900087	618.567
19	0.00900087	inf	618.567
