time_index	left_time_boundary	right_time_boundary	lambda
0	0	2.82545e-06	133.852
1	2.82545e-06	6.98175e-06	133.852
2	6.98175e-06	1.30958e-05	418.17
3	1.30958e-05	2.20896e-05	318.508
4	2.20896e-05	3.53197e-05	480.856
5	3.53197e-05	5.47814e-05	733.622
6	5.47814e-05	8.341e-05	540.18
7	8.341e-05	0.000125523	398.092
8	0.000125523	0.000187473	387.597
9	0.000187473	0.000278602	476.949
10	0.000278602	0.000412655	638.631
11	0.000412655	0.000609849	964.548
12	0.000609849	0.000899926	1364.83
13	0.000899926	0.00132664	1632.18
14	0.00132664	0.00195433	1682.23
15	0.00195433	0.00287769	1649.43
16	0.00287769	0.00423597	1625.4
17	0.00423597	0.00623402	1695.21
18	0.00623402	0.0091732	243603
19	0.0091732	inf	243603
