time_index	left_time_boundary	right_time_boundary	lambda
0	0	2.31885e-06	29.812
1	2.31885e-06	5.72992e-06	29.812
2	5.72992e-06	1.07477e-05	616.422
3	1.07477e-05	1.81289e-05	534.069
4	1.81289e-05	2.89868e-05	559.361
5	2.89868e-05	4.49591e-05	1070
6	4.49591e-05	6.84546e-05	852.589
7	6.84546e-05	0.000103017	738.856
8	0.000103017	0.000153859	790.038
9	0.000153859	0.000228649	973.978
10	0.000228649	0.000338666	1223.83
11	0.000338666	0.000500503	1459.7
12	0.000500503	0.000738569	1607.41
13	0.000738569	0.00108877	1608.5
14	0.00108877	0.00160392	1491.38
15	0.00160392	0.00236172	1337.9
16	0.00236172	0.00347646	1288.82
17	0.00347646	0.00511626	1519.23
18	0.00511626	0.00752844	297861
19	0.00752844	inf	297861
