time_index	left_time_boundary	right_time_boundary	lambda
0	0	2.68741e-06	466.069
1	2.68741e-06	6.64064e-06	466.069
2	6.64064e-06	1.24559e-05	996.96
3	1.24559e-05	2.10103e-05	1280.68
4	2.10103e-05	3.3594e-05	1304.15
5	3.3594e-05	5.21049e-05	1067.58
6	5.21049e-05	7.93349e-05	1111.26
7	7.93349e-05	0.000119391	1114.28
8	0.000119391	0.000178313	1140.87
9	0.000178313	0.00026499	1187.22
10	0.00026499	0.000392494	1258.79
11	0.000392494	0.000580053	1329.4
12	0.000580053	0.000855958	1314.76
13	0.000855958	0.00126182	1104.03
14	0.00126182	0.00185885	836.61
15	0.00185885	0.00273709	757.317
16	0.00273709	0.00402901	835.741
17	0.00402901	0.00592944	792.856
18	0.00592944	0.00872502	535.477
19	0.00872502	inf	535.477
