time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.19691e-06	4378.24
1	1.19691e-06	2.95758e-06	4378.24
2	2.95758e-06	5.54757e-06	10069.1
3	5.54757e-06	9.3575e-06	6158.34
4	9.3575e-06	1.4962e-05	5937.21
5	1.4962e-05	2.32063e-05	5975.25
6	2.32063e-05	3.53338e-05	5731.27
7	3.53338e-05	5.31737e-05	5287.99
8	5.31737e-05	7.94165e-05	4921.92
9	7.94165e-05	0.00011802	4566.33
10	0.00011802	0.000174807	4091.63
11	0.000174807	0.000258342	3453.18
12	0.000258342	0.000381223	2645.23
13	0.000381223	0.000561984	1821.57
14	0.000561984	0.000827887	1192.89
15	0.000827887	0.00121904	833.704
16	0.00121904	0.00179442	697.877
17	0.00179442	0.00264083	798.755
18	0.00264083	0.00388591	174.994
19	0.00388591	inf	174.994
