time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.14183e-06	2.7501
1	1.14183e-06	2.8215e-06	2.7501
2	2.8215e-06	5.29232e-06	3367.94
3	5.29232e-06	8.92694e-06	2232.18
4	8.92694e-06	1.42736e-05	3100.77
5	1.42736e-05	2.21385e-05	2785.38
6	2.21385e-05	3.37081e-05	2600.11
7	3.37081e-05	5.07271e-05	3062.83
8	5.07271e-05	7.57624e-05	3863.65
9	7.57624e-05	0.00011259	4576.44
10	0.00011259	0.000166764	4661.02
11	0.000166764	0.000246455	3990.51
12	0.000246455	0.000363682	3011.34
13	0.000363682	0.000536126	2102.38
14	0.000536126	0.000789794	1441.93
15	0.000789794	0.00116295	1102.05
16	0.00116295	0.00171186	1096.58
17	0.00171186	0.00251932	2103.37
18	0.00251932	0.00370712	129.799
19	0.00370712	inf	129.799
