time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.23921e-06	3668.51
1	1.23921e-06	3.0621e-06	3668.51
2	3.0621e-06	5.74362e-06	6444.34
3	5.74362e-06	9.68819e-06	4860.52
4	9.68819e-06	1.54907e-05	4882.7
5	1.54907e-05	2.40264e-05	5386.58
6	2.40264e-05	3.65825e-05	5720.68
7	3.65825e-05	5.50529e-05	5553.65
8	5.50529e-05	8.22231e-05	4999.43
9	8.22231e-05	0.000122191	4229.38
10	0.000122191	0.000180985	3501.05
11	0.000180985	0.000267472	2918.41
12	0.000267472	0.000394696	2422.35
13	0.000394696	0.000581844	1914.46
14	0.000581844	0.000857144	1390.6
15	0.000857144	0.00126212	964.701
16	0.00126212	0.00185784	702.582
17	0.00185784	0.00273416	564.862
18	0.00273416	0.00402324	532.177
19	0.00402324	inf	532.177
