time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.28895e-06	4164.88
1	1.28895e-06	3.18502e-06	4164.88
2	3.18502e-06	5.97418e-06	5258.09
3	5.97418e-06	1.00771e-05	3511.69
4	1.00771e-05	1.61126e-05	3846.22
5	1.61126e-05	2.49909e-05	3656.9
6	2.49909e-05	3.8051e-05	3559.63
7	3.8051e-05	5.72628e-05	3868.43
8	5.72628e-05	8.55237e-05	4272.09
9	8.55237e-05	0.000127096	4394.8
10	0.000127096	0.00018825	4061.66
11	0.00018825	0.000278208	3381.63
12	0.000278208	0.000410539	2582.91
13	0.000410539	0.000605201	1822.22
14	0.000605201	0.000891552	1239.83
15	0.000891552	0.00131278	906.655
16	0.00131278	0.00193242	793.056
17	0.00193242	0.00284391	1051.19
18	0.00284391	0.00418474	113.859
19	0.00418474	inf	113.859
