time_index	left_time_boundary	right_time_boundary	lambda
0	0	2.52936e-06	248.123
1	2.52936e-06	6.25011e-06	248.123
2	6.25011e-06	1.17234e-05	1367.07
3	1.17234e-05	1.97747e-05	1046.69
4	1.97747e-05	3.16184e-05	1115.12
5	3.16184e-05	4.90407e-05	1071.65
6	4.90407e-05	7.46692e-05	1020.81
7	7.46692e-05	0.000112369	1252.98
8	0.000112369	0.000167827	1577.41
9	0.000167827	0.000249406	1662.05
10	0.000249406	0.000369411	1366.69
11	0.000369411	0.000545941	1142.5
12	0.000545941	0.00080562	1181.83
13	0.00080562	0.00118761	1391.15
14	0.00118761	0.00174953	1162.44
15	0.00174953	0.00257613	660.202
16	0.00257613	0.00379207	522.111
17	0.00379207	0.00558074	763.971
18	0.00558074	0.00821191	702.822
19	0.00821191	inf	702.822
