time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.86857e-06	9648.61
1	1.86857e-06	4.61727e-06	9648.61
2	4.61727e-06	8.66067e-06	9361
3	8.66067e-06	1.46086e-05	4295.01
4	1.46086e-05	2.33581e-05	3940.14
5	2.33581e-05	3.62288e-05	3588.28
6	3.62288e-05	5.51619e-05	3302.94
7	5.51619e-05	8.30129e-05	3020.29
8	8.30129e-05	0.000123982	2694.09
9	0.000123982	0.000184249	2378.07
10	0.000184249	0.000272903	2123.32
11	0.000272903	0.000403314	1880.59
12	0.000403314	0.000595152	1574.98
13	0.000595152	0.00087735	1209.91
14	0.00087735	0.00129247	873.668
15	0.00129247	0.00190312	631.03
16	0.00190312	0.00280139	498.122
17	0.00280139	0.00412277	497.973
18	0.00412277	0.00606655	305.565
19	0.00606655	inf	305.565
