time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.24601e-06	627.011
1	1.24601e-06	3.0789e-06	627.011
2	3.0789e-06	5.77514e-06	3115.59
3	5.77514e-06	9.74135e-06	1812.55
4	9.74135e-06	1.55757e-05	2135.48
5	1.55757e-05	2.41582e-05	2182.54
6	2.41582e-05	3.67833e-05	2321.33
7	3.67833e-05	5.5355e-05	3011.5
8	5.5355e-05	8.26743e-05	3758.56
9	8.26743e-05	0.000122862	4160.89
10	0.000122862	0.000181978	4096.45
11	0.000181978	0.000268939	3566.8
12	0.000268939	0.000396861	2784.74
13	0.000396861	0.000585037	2050.07
14	0.000585037	0.000861848	1468.64
15	0.000861848	0.00126904	1060.41
16	0.00126904	0.00186803	845.754
17	0.00186803	0.00274916	828.158
18	0.00274916	0.00404532	497.692
19	0.00404532	inf	497.692
