time_index	left_time_boundary	right_time_boundary	lambda
0	0	2.02005e-06	8353.38
1	2.02005e-06	4.99159e-06	8353.38
2	4.99159e-06	9.36279e-06	8209.81
3	9.36279e-06	1.57929e-05	3588.42
4	1.57929e-05	2.52518e-05	3100.9
5	2.52518e-05	3.91659e-05	2689.22
6	3.91659e-05	5.96339e-05	2431.77
7	5.96339e-05	8.97428e-05	2283.62
8	8.97428e-05	0.000134034	2160.77
9	0.000134034	0.000199186	2059.95
10	0.000199186	0.000295027	1961.84
11	0.000295027	0.000436011	1798.81
12	0.000436011	0.000643401	1530.22
13	0.000643401	0.000948476	1195.39
14	0.000948476	0.00139725	874.867
15	0.00139725	0.0020574	642.79
16	0.0020574	0.0030285	533.062
17	0.0030285	0.00445701	561.603
18	0.00445701	0.00655837	207.137
19	0.00655837	inf	207.137
