time_index	left_time_boundary	right_time_boundary	lambda
0	0	9.6203e-07	17315.2
1	9.6203e-07	2.3772e-06	17315.2
2	2.3772e-06	4.45893e-06	24899.6
3	4.45893e-06	7.52121e-06	10420.1
4	7.52121e-06	1.20259e-05	9666.8
5	1.20259e-05	1.86524e-05	7628.96
6	1.86524e-05	2.84e-05	5634.74
7	2.84e-05	4.27391e-05	4437.04
8	4.27391e-05	6.38321e-05	3647.36
9	6.38321e-05	9.48604e-05	3039.21
10	9.48604e-05	0.000140504	2655.9
11	0.000140504	0.000207646	2505.14
12	0.000207646	0.000306413	2483.07
13	0.000306413	0.000451702	2447.56
14	0.000451702	0.000665425	2287.61
15	0.000665425	0.000979816	2033.27
16	0.000979816	0.00144229	1853.98
17	0.00144229	0.0021226	2332.94
18	0.0021226	0.00312336	29.1901
19	0.00312336	inf	29.1901
