time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.63225e-06	384.354
1	1.63225e-06	4.03331e-06	384.354
2	4.03331e-06	7.56534e-06	1321.77
3	7.56534e-06	1.2761e-05	1740.79
4	1.2761e-05	2.0404e-05	2125.43
5	2.0404e-05	3.16469e-05	2358.12
6	3.16469e-05	4.81855e-05	2660.38
7	4.81855e-05	7.25141e-05	3060.08
8	7.25141e-05	0.000108302	3345.78
9	0.000108302	0.000160947	3271.7
10	0.000160947	0.000238388	2972
11	0.000238388	0.000352306	2588.63
12	0.000352306	0.000519882	2069.27
13	0.000519882	0.000766389	1415.42
14	0.000766389	0.00112901	903.286
15	0.00112901	0.00166242	676.705
16	0.00166242	0.00244709	702.776
17	0.00244709	0.00360136	917.878
18	0.00360136	0.0052993	867.178
19	0.0052993	inf	867.178
