time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.14527e-06	4452.39
1	1.14527e-06	2.82999e-06	4452.39
2	2.82999e-06	5.30825e-06	10645.8
3	5.30825e-06	8.95382e-06	7339.86
4	8.95382e-06	1.43165e-05	6398.25
5	1.43165e-05	2.22052e-05	5877.56
6	2.22052e-05	3.38095e-05	5900.24
7	3.38095e-05	5.08798e-05	5756.3
8	5.08798e-05	7.59905e-05	5303.12
9	7.59905e-05	0.000112929	4779.35
10	0.000112929	0.000167266	4233.9
11	0.000167266	0.000247197	3585
12	0.000247197	0.000364777	2781.18
13	0.000364777	0.00053774	1939.85
14	0.00053774	0.000792172	1266.29
15	0.000792172	0.00116645	850.874
16	0.00116645	0.00171701	661.7
17	0.00171701	0.00252691	648.292
18	0.00252691	0.00371828	257.092
19	0.00371828	inf	257.092
