time_index	left_time_boundary	right_time_boundary	lambda
0	0	9.56728e-07	24965.2
1	9.56728e-07	2.36409e-06	24965.2
2	2.36409e-06	4.43436e-06	16802.6
3	4.43436e-06	7.47976e-06	9442.75
4	7.47976e-06	1.19596e-05	6629.95
5	1.19596e-05	1.85496e-05	3703.7
6	1.85496e-05	2.82435e-05	2765.77
7	2.82435e-05	4.25035e-05	3100.11
8	4.25035e-05	6.34803e-05	4239.58
9	6.34803e-05	9.43375e-05	5623.89
10	9.43375e-05	0.000139729	6188.09
11	0.000139729	0.000206501	5190
12	0.000206501	0.000304724	3487.26
13	0.000304724	0.000449213	2078.37
14	0.000449213	0.000661758	1237.85
15	0.000661758	0.000974416	877.976
16	0.000974416	0.00143434	868.67
17	0.00143434	0.0021109	2295.18
18	0.0021109	0.00310614	117.484
19	0.00310614	inf	117.484
