time_index	left_time_boundary	right_time_boundary	lambda
0	0	2.56825e-06	1676.97
1	2.56825e-06	6.3462e-06	1676.97
2	6.3462e-06	1.19037e-05	2668.08
3	1.19037e-05	2.00788e-05	1172.1
4	2.00788e-05	3.21045e-05	1775.54
5	3.21045e-05	4.97947e-05	1325.39
6	4.97947e-05	7.58173e-05	664.356
7	7.58173e-05	0.000114097	475.856
8	0.000114097	0.000170407	527.238
9	0.000170407	0.000253241	733.834
10	0.000253241	0.000375091	1017.68
11	0.000375091	0.000554335	1268.48
12	0.000554335	0.000818006	1415.25
13	0.000818006	0.00120587	1445.22
14	0.00120587	0.00177643	1390.96
15	0.00177643	0.00261574	1301.85
16	0.00261574	0.00385037	1187.18
17	0.00385037	0.00566654	1049.45
18	0.00566654	0.00833817	1069.58
19	0.00833817	inf	1069.58
