time_index	left_time_boundary	right_time_boundary	lambda
0	0	2.89889e-07	10.8322
1	2.89889e-07	7.16322e-07	10.8322
2	7.16322e-07	1.34361e-06	46413.8
3	1.34361e-06	2.26637e-06	75203.1
4	2.26637e-06	3.62377e-06	46180.8
5	3.62377e-06	5.62053e-06	54654.9
6	5.62053e-06	8.5578e-06	49338.5
7	8.5578e-06	1.28786e-05	25190.9
8	1.28786e-05	1.92346e-05	13483.4
9	1.92346e-05	2.85843e-05	10623.1
10	2.85843e-05	4.2338e-05	11171.7
11	4.2338e-05	6.257e-05	13144.9
12	6.257e-05	9.23317e-05	15944
13	9.23317e-05	0.000136112	16184.5
14	0.000136112	0.000200513	5485.94
15	0.000200513	0.000295249	519.233
16	0.000295249	0.000434607	147.39
17	0.000434607	0.000639606	10470.1
18	0.000639606	0.000941163	51.4431
19	0.000941163	inf	51.4431
