time_index	left_time_boundary	right_time_boundary	lambda
0	0	1.94288e-06	1917.83
1	1.94288e-06	4.80089e-06	1917.83
2	4.80089e-06	9.00508e-06	5339.72
3	9.00508e-06	1.51895e-05	3376.34
4	1.51895e-05	2.4287e-05	2942.93
5	2.4287e-05	3.76695e-05	2510.74
6	3.76695e-05	5.73555e-05	2243.45
7	5.73555e-05	8.63141e-05	2088.85
8	8.63141e-05	0.000128913	2035.95
9	0.000128913	0.000191576	2052.75
10	0.000191576	0.000283755	2060.44
11	0.000283755	0.000419353	1956.17
12	0.000419353	0.000618819	1675.65
13	0.000618819	0.000912239	1288.75
14	0.000912239	0.00134386	957.469
15	0.00134386	0.0019788	778.11
16	0.0019788	0.00291279	752.079
17	0.00291279	0.00428672	847.279
18	0.00428672	0.0063078	132.294
19	0.0063078	inf	132.294
