time_index	left_time_boundary	right_time_boundary	lambda
0	0	2.42518e-07	12.9486
1	2.42518e-07	5.99266e-07	12.9486
2	5.99266e-07	1.12405e-06	11475.3
3	1.12405e-06	1.89602e-06	77165.6
4	1.89602e-06	3.0316e-06	59435.8
5	3.0316e-06	4.70207e-06	47426.9
6	4.70207e-06	7.15935e-06	43244.6
7	7.15935e-06	1.07741e-05	38435
8	1.07741e-05	1.60914e-05	33397.8
9	1.60914e-05	2.39133e-05	30310.1
10	2.39133e-05	3.54195e-05	29718.8
11	3.54195e-05	5.23453e-05	29582.6
12	5.23453e-05	7.72435e-05	20612.4
13	7.72435e-05	0.000113869	7717.02
14	0.000113869	0.000167747	3191
15	0.000167747	0.000247001	2137.28
16	0.000247001	0.000363587	1900.41
17	0.000363587	0.000535086	2617.25
18	0.000535086	0.000787365	398.891
19	0.000787365	inf	398.891
